episode,success_rate,avg_delay,avg_energy,timestamp
0,0.0,37.242246234346595,2.982389915878306,2026-05-10T21:40:06.563511
1,0.0,46.346382512217154,3.393521444572311,2026-05-10T21:40:07.206250
2,0.0,48.36584847959674,4.07534745976596,2026-05-10T21:40:07.821786
3,0.0,38.57524150210669,2.904462708511146,2026-05-10T21:40:08.482920
4,2.0,43.299157750847655,2.928825330908968,2026-05-10T21:40:09.440505
5,0.0,38.1733896294435,2.8532746937457447,2026-05-10T21:40:10.321541
6,0.0,39.73133558349401,3.07913238443748,2026-05-10T21:40:11.111674
7,2.0,34.89745940943712,2.4822599058171964,2026-05-10T21:40:11.913625
8,4.0,33.27491963587057,1.9086493843904768,2026-05-10T21:40:12.751820
9,0.0,52.25856743391491,3.6024323371048705,2026-05-10T21:40:13.343268
10,0.0,63.87734076474928,4.407474292902141,2026-05-10T21:40:14.057525
11,0.0,56.01668467086523,4.008691727521543,2026-05-10T21:40:14.885581
12,2.0,35.51164179396605,2.4636885946072464,2026-05-10T21:40:15.730566
13,2.0,46.92514298865897,3.5051641833535454,2026-05-10T21:40:16.598137
14,4.0,41.79596159205727,3.060119323579118,2026-05-10T21:40:17.395246
15,6.0,38.36333828424639,2.7185736658836235,2026-05-10T21:40:18.169332
16,0.0,52.076793372017356,3.754069827300573,2026-05-10T21:40:18.890820
17,2.0,44.271893835426944,2.7406922110246477,2026-05-10T21:40:19.464032
18,0.0,43.08599728283372,3.25230924447913,2026-05-10T21:40:19.999111
19,2.0,70.98362378126484,5.133376728098494,2026-05-10T21:40:20.522790
20,4.0,41.76926597702111,3.2762501557222863,2026-05-10T21:40:25.598003
21,2.0,40.686573499050944,3.1773857073508833,2026-05-10T21:40:26.176164
22,0.0,39.50039525215246,3.179107885064813,2026-05-10T21:40:26.978497
23,0.0,42.25119096891535,3.239385335158655,2026-05-10T21:40:27.870427
24,2.0,48.00974764498466,3.864289565465969,2026-05-10T21:40:28.855282
25,0.0,48.025016926902865,3.93262393746044,2026-05-10T21:40:29.688086
26,4.0,48.26167326443188,4.003034486378211,2026-05-10T21:40:30.254760
27,4.0,40.979594078313575,3.022629412923918,2026-05-10T21:40:30.704343
28,0.0,47.20655128985779,3.5271594218921813,2026-05-10T21:40:31.138890
29,2.0,45.3004302653546,3.7416167950419226,2026-05-10T21:40:31.581428
30,0.0,56.202159857399366,4.191069105150342,2026-05-10T21:40:32.057987
31,2.0,44.55225628858225,3.8271608682418967,2026-05-10T21:40:32.609808
32,0.0,55.896831746295994,4.400599413867005,2026-05-10T21:40:33.124215
33,0.0,47.565540848347254,3.4304785317437934,2026-05-10T21:40:33.668074
34,0.0,36.19346291065738,2.4760594975494907,2026-05-10T21:40:34.174560
35,2.0,71.74601989572385,5.4022280408852295,2026-05-10T21:40:34.730487
36,2.0,41.76668893093539,3.3292346981981784,2026-05-10T21:40:35.267309
