episode,success_rate,avg_delay,avg_energy,timestamp
0,50.0,1.3466601027956042,0.10985953858494253,2026-05-18T15:13:41.209504
1,44.0,0.7233714454383308,0.056987681792097504,2026-05-18T15:13:41.233472
2,44.0,0.6713529745778009,0.04768877476535306,2026-05-18T15:13:41.250471
3,26.0,0.754941255148645,0.0526042455464034,2026-05-18T15:13:41.267674
4,50.0,0.8430376154918261,0.049410496525526995,2026-05-18T15:13:41.287738
5,42.0,0.8025360920748511,0.06512418187037089,2026-05-18T15:13:41.302239
6,34.0,0.6627102120407754,0.044858925944623734,2026-05-18T15:13:41.334437
7,42.0,1.390113688908765,0.10346454136017115,2026-05-18T15:13:41.355434
8,40.0,0.8968914554514076,0.05608952866567134,2026-05-18T15:13:41.374436
9,48.0,0.6570796061894381,0.04873167317277569,2026-05-18T15:13:41.398152
10,44.0,0.9541443913731679,0.07099935251730696,2026-05-18T15:13:41.416405
11,38.0,0.5872367427935046,0.04406789615351983,2026-05-18T15:13:41.433272
12,38.0,1.1313216669605948,0.08398109699496852,2026-05-18T15:13:41.450908
13,28.000000000000004,0.917694540082571,0.07355111113594408,2026-05-18T15:13:41.467360
14,30.0,0.7395407715106517,0.050546635394655086,2026-05-18T15:13:41.484323
15,36.0,1.4228667889333722,0.11102639014917559,2026-05-18T15:13:41.501043
16,40.0,1.2797222694786865,0.09395188677709497,2026-05-18T15:13:41.517539
17,30.0,0.9184526871307784,0.07583987144895545,2026-05-18T15:13:41.541267
18,32.0,0.7785267658934245,0.05972033520086914,2026-05-18T15:13:41.559513
19,36.0,0.7831107489959369,0.05480405515951592,2026-05-18T15:13:41.576549
20,46.0,1.2115397748236614,0.09419192720951328,2026-05-18T15:13:41.900781
21,42.0,0.8092764150820532,0.062157579282509375,2026-05-18T15:13:41.921779
22,32.0,0.9682650985413932,0.07979734993403467,2026-05-18T15:13:41.935654
23,40.0,1.182505589600258,0.09776101576033268,2026-05-18T15:13:41.963716
24,60.0,1.0410443114358514,0.0749825944756278,2026-05-18T15:13:42.001719
25,50.0,0.7686032138417848,0.06128266407190629,2026-05-18T15:13:42.023468
26,50.0,0.7723997558720174,0.06165655278408727,2026-05-18T15:13:42.046169
27,36.0,0.7287075921078577,0.05837855431466751,2026-05-18T15:13:42.067621
28,32.0,0.7768060897203658,0.05682266043461841,2026-05-18T15:13:42.088211
29,26.0,0.9940966732256998,0.07891832606778708,2026-05-18T15:13:42.106218
30,20.0,0.8858324618670779,0.0640295121410038,2026-05-18T15:13:42.123584
31,54.0,1.5569560702860432,0.1304703721818324,2026-05-18T15:13:42.140785
32,38.0,0.8546887310892073,0.06998507923831006,2026-05-18T15:13:42.150796
33,34.0,0.6001757154945565,0.03983138269046313,2026-05-18T15:13:42.167452
34,28.000000000000004,0.9583136674016661,0.07949481331789354,2026-05-18T15:13:42.184034
35,28.000000000000004,0.897171179231632,0.06240276682089396,2026-05-18T15:13:42.200769
36,40.0,0.7537577104859864,0.05689438259809464,2026-05-18T15:13:42.223895
37,54.0,1.0235318444011887,0.0851803659464972,2026-05-18T15:13:42.235931
38,38.0,1.3060250557700699,0.096732811236527,2026-05-18T15:13:42.257107
39,44.0,1.0643034794993091,0.0743624434147012,2026-05-18T15:13:42.274111
40,38.0,1.0029763875785183,0.0644634816035495,2026-05-18T15:13:42.622470
41,48.0,0.7931988075786071,0.05711128344911185,2026-05-18T15:13:42.643470
42,42.0,0.5762557204693526,0.04319283207044091,2026-05-18T15:13:42.662470
43,40.0,0.4969555979095223,0.031064396893454006,2026-05-18T15:13:42.685475
44,46.0,0.8888270574347937,0.06654433453561139,2026-05-18T15:13:42.704347
45,34.0,1.0848695358001834,0.09225741127095807,2026-05-18T15:13:42.735106
46,42.0,1.4327332305025435,0.10894569172146427,2026-05-18T15:13:42.756257
47,28.000000000000004,0.7132425873431358,0.040624280529420964,2026-05-18T15:13:42.779643
48,46.0,1.1888090306876655,0.08715223572279909,2026-05-18T15:13:42.798272
49,56.00000000000001,0.9871207739392343,0.058491726902297723,2026-05-18T15:13:42.817606
50,50.0,0.7472193577305564,0.05508638825050245,2026-05-18T15:13:42.836986
51,44.0,0.8330727422127155,0.06067407867621119,2026-05-18T15:13:42.853986
52,30.0,0.9978823313523513,0.07260511854671998,2026-05-18T15:13:42.872154
53,50.0,1.7904183547982173,0.15428501355572183,2026-05-18T15:13:42.892154
54,26.0,0.7887675069172323,0.05796006621475094,2026-05-18T15:13:42.910243
55,46.0,0.6758393654147657,0.055827867995176736,2026-05-18T15:13:42.927242
56,50.0,0.9056052521466077,0.07372753009946612,2026-05-18T15:13:42.945243
57,36.0,1.1807252497744198,0.09995562486929754,2026-05-18T15:13:42.950684
58,44.0,0.6599927474955556,0.03921709827091342,2026-05-18T15:13:42.967381
59,36.0,0.9352111803673719,0.07059087257449827,2026-05-18T15:13:42.984105
60,38.0,0.8134193564586605,0.05941522344754338,2026-05-18T15:13:43.011051
61,42.0,0.8533086081542252,0.06312117325971439,2026-05-18T15:13:43.366537
62,44.0,0.7580565326893126,0.058895084905796924,2026-05-18T15:13:43.384752
63,34.0,0.7458424538077402,0.058956250339152305,2026-05-18T15:13:43.409728
64,46.0,0.6311180178313729,0.05455654461598756,2026-05-18T15:13:43.431951
65,32.0,1.007528241402616,0.07469151757429658,2026-05-18T15:13:43.454778
66,38.0,0.8634340994151611,0.06538855138486542,2026-05-18T15:13:43.481614
67,36.0,0.7875815786709002,0.06740439365121696,2026-05-18T15:13:43.502029
68,34.0,1.0402530503824636,0.08506428753244814,2026-05-18T15:13:43.519825
69,44.0,1.155955151976173,0.08266110427494051,2026-05-18T15:13:43.541841
70,50.0,0.6335272021475025,0.04290847936537071,2026-05-18T15:13:43.561539
71,40.0,1.152311805853615,0.09060143913146441,2026-05-18T15:13:43.579591
72,20.0,0.8418499721445784,0.07016889214394506,2026-05-18T15:13:43.597611
73,48.0,0.7566960508984861,0.05887778306052738,2026-05-18T15:13:43.616636
74,32.0,0.8308997490895355,0.06524829357072687,2026-05-18T15:13:43.634643
75,38.0,0.8984026925213329,0.06330414302869176,2026-05-18T15:13:43.652636
76,46.0,0.8773433468491281,0.07390505329574165,2026-05-18T15:13:43.669157
77,32.0,0.704936567722212,0.05461164311714773,2026-05-18T15:13:43.684237
78,40.0,1.174672000992331,0.08292387124483376,2026-05-18T15:13:43.701018
79,36.0,1.2851917572335136,0.11246598261343718,2026-05-18T15:13:43.719702
80,54.0,1.1669263728812276,0.0700228436253491,2026-05-18T15:13:43.734135
81,40.0,0.7510902919022707,0.05753965795266464,2026-05-18T15:13:44.035199
82,50.0,0.6260954358078608,0.0482102701516657,2026-05-18T15:13:44.051248
83,44.0,0.7104260354177445,0.055363662278967725,2026-05-18T15:13:44.093067
84,46.0,0.8979283101648626,0.06926462202438742,2026-05-18T15:13:44.108955
85,40.0,0.741548869460864,0.05294803063251397,2026-05-18T15:13:44.133140
86,38.0,0.6567381276853612,0.04580410613845402,2026-05-18T15:13:44.151040
87,46.0,1.3113446612197521,0.10108616533125143,2026-05-18T15:13:44.172650
