run_id,timestamp,config_seed,config_model_type,config_semantic_mode,config_total_tasks,metric_success_rate,metric_deadline_miss_ratio,metric_avg_reward,metric_avg_latency,metric_p95_latency,metric_p99_latency,metric_cvar95_latency,metric_avg_energy,metric_energy_per_success,metric_jitter,metric_avg_deadline_slack,metric_avg_deadline_overrun,metric_avg_queue_delay,metric_battery_depletion_rate,metric_partial_offload_ratio,metric_decision_overhead_ms,metric_qoe,metric_unique_actions,metric_action_entropy,metric_action_jain_fairness,metric_action_0_rate,metric_action_1_rate,metric_action_2_rate,metric_action_3_rate,metric_action_4_rate,metric_action_5_rate,metric_action_0_success_rate,metric_action_1_success_rate,metric_action_2_success_rate,metric_action_3_success_rate,metric_action_4_success_rate,metric_action_5_success_rate,metric_dominant_action,config_batch_id,config_eval_group
cd55978b,2026-05-18T15:21:26.974615,42,w_o_confidence,action_prior,500,0.242,0.758,3190.3796,0.7844,1.9463,3.5941,3.105,0.017726,0.073248,0.6987,0.0614,0.1979,0.0793,0.0,0.0,0.1344,14.4684,1,-0.0,0.1667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,4,real_data_ablation_dqn_retrain_20260518_151300,real_data_ablation_retraining
0c0e0d90,2026-05-18T15:21:39.434891,43,w_o_confidence,action_prior,500,0.664,0.336,7033.3084,0.6107,1.4935,2.7295,2.3538,0.046274,0.06969,0.5268,0.1326,0.0358,0.0612,0.0,1.0,0.1365,58.9325,1,-0.0,0.1667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0,0.0,3,real_data_ablation_dqn_retrain_20260518_151300,real_data_ablation_retraining
0cae1119,2026-05-18T15:21:51.885597,44,w_o_confidence,action_prior,500,0.24,0.76,3175.1946,0.7844,1.9466,3.6022,3.1029,0.017737,0.073904,0.6981,0.0615,0.198,0.0793,0.0,0.0,0.1459,14.2668,1,-0.0,0.1667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,4,real_data_ablation_dqn_retrain_20260518_151300,real_data_ablation_retraining
a283b968,2026-05-18T15:22:04.340304,42,w_o_partial_offloading,action_prior,500,0.242,0.758,3041.9874,0.7844,1.9448,3.5917,3.1039,0.017724,0.07324,0.6985,0.0614,0.1979,0.0793,0.0,0.0,0.1959,14.476,1,-0.0,0.1667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,2,real_data_ablation_dqn_retrain_20260518_151300,real_data_ablation_retraining
db27510f,2026-05-18T15:22:17.538761,43,w_o_partial_offloading,action_prior,500,0.242,0.758,3041.8671,0.7845,1.947,3.5933,3.105,0.017758,0.073382,0.6988,0.0614,0.1979,0.0793,0.0,0.0,0.1338,14.4649,1,-0.0,0.1667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,3,real_data_ablation_dqn_retrain_20260518_151300,real_data_ablation_retraining
c1aa3ea7,2026-05-18T15:22:30.439504,44,w_o_partial_offloading,action_prior,500,0.242,0.758,3042.0604,0.7844,1.9471,3.6049,3.1057,0.017731,0.07327,0.6989,0.0614,0.1978,0.0793,0.0,0.0,0.1461,14.4645,1,-0.0,0.1667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,2,real_data_ablation_dqn_retrain_20260518_151300,real_data_ablation_retraining
a33e30eb,2026-05-18T15:22:44.558415,42,w_o_battery_awareness,action_prior,500,0.664,0.336,6774.8134,0.6107,1.4931,2.7234,2.3545,0.046261,0.06967,0.5271,0.1326,0.0357,0.0612,0.0,1.0,0.1352,58.9346,1,-0.0,0.1667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0,0.0,3,real_data_ablation_dqn_retrain_20260518_151300,real_data_ablation_retraining
4ba30393,2026-05-18T15:22:58.336743,43,w_o_battery_awareness,action_prior,500,0.662,0.338,6757.0677,0.6106,1.4936,2.7287,2.3536,0.046212,0.069806,0.5267,0.1327,0.0357,0.0612,0.0,1.0,0.1339,58.7322,1,-0.0,0.1667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.662,0.0,0.0,3,real_data_ablation_dqn_retrain_20260518_151300,real_data_ablation_retraining
80159d30,2026-05-18T15:23:12.118013,44,w_o_battery_awareness,action_prior,500,0.49,0.51,4940.3479,0.6988,1.8229,3.4391,2.9486,0.074776,0.152603,0.6675,0.0861,0.0838,0.0612,0.0,1.0,0.136,39.8854,1,-0.0,0.1667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,2,real_data_ablation_dqn_retrain_20260518_151300,real_data_ablation_retraining
77749ef1,2026-05-18T15:23:26.001372,42,w_o_queue_awareness,action_prior,500,0.49,0.51,4940.2382,0.6988,1.8229,3.4391,2.9486,0.074857,0.15277,0.6675,0.0861,0.0838,0.0612,0.0,1.0,0.1365,39.8854,1,-0.0,0.1667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,2,real_data_ablation_dqn_retrain_20260518_151300,real_data_ablation_retraining
5f0ae614,2026-05-18T15:23:39.752542,43,w_o_queue_awareness,action_prior,500,0.49,0.51,4940.2356,0.6988,1.8229,3.4391,2.9486,0.07483,0.152715,0.6675,0.0861,0.0838,0.0612,0.0,1.0,0.1366,39.8854,1,-0.0,0.1667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,2,real_data_ablation_dqn_retrain_20260518_151300,real_data_ablation_retraining
eb606d4a,2026-05-18T15:23:53.296691,44,w_o_queue_awareness,action_prior,500,0.49,0.51,4940.2591,0.6988,1.8229,3.4391,2.9486,0.074851,0.152757,0.6675,0.0861,0.0838,0.0612,0.0,1.0,0.137,39.8854,1,-0.0,0.1667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,2,real_data_ablation_dqn_retrain_20260518_151300,real_data_ablation_retraining
e7d40a90,2026-05-18T15:24:07.252432,42,w_o_mobility_features,action_prior,500,0.662,0.338,6822.7577,0.6108,1.4938,2.7247,2.3538,0.046287,0.06992,0.5268,0.1326,0.0358,0.0612,0.0,1.0,0.1348,58.7308,1,-0.0,0.1667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.662,0.0,0.0,3,real_data_ablation_dqn_retrain_20260518_151300,real_data_ablation_retraining
4629e386,2026-05-18T15:24:20.688421,43,w_o_mobility_features,action_prior,500,0.24,0.76,3092.6052,0.7846,1.9466,3.6006,3.1043,0.017835,0.074311,0.6986,0.0614,0.1982,0.0793,0.0,0.0,0.1359,14.2669,1,-0.0,0.1667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,4,real_data_ablation_dqn_retrain_20260518_151300,real_data_ablation_retraining
1636693d,2026-05-18T15:24:34.268816,44,w_o_mobility_features,action_prior,500,0.664,0.336,6840.9617,0.6108,1.4938,2.7238,2.354,0.046288,0.069711,0.527,0.1327,0.0358,0.0612,0.0,1.0,0.1374,58.9309,1,-0.0,0.1667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0,0.0,3,real_data_ablation_dqn_retrain_20260518_151300,real_data_ablation_retraining
