episode,success_rate,avg_delay,avg_energy,timestamp
0,50.0,1.3347947435430114,0.11454138665408015,2026-05-18T15:25:23.250720
1,42.0,0.6828560853611263,0.046214070023109725,2026-05-18T15:25:23.305610
2,44.0,0.6438950916177205,0.04792667095154743,2026-05-18T15:25:23.363017
3,34.0,0.7765851404584513,0.06371622726966282,2026-05-18T15:25:23.399104
4,44.0,0.9063498182671245,0.06398361779630739,2026-05-18T15:25:23.422777
5,42.0,0.796518895310475,0.061198278393986255,2026-05-18T15:25:23.454027
6,40.0,0.6062938752347478,0.03922660956955845,2026-05-18T15:25:23.493438
7,54.0,1.2431975616022262,0.09503471896222551,2026-05-18T15:25:23.517132
8,42.0,0.873725210610847,0.06558853045926145,2026-05-18T15:25:23.555629
9,42.0,0.6548995293689867,0.04784696697207427,2026-05-18T15:25:23.591655
10,44.0,0.9018777146279601,0.05495549205865369,2026-05-18T15:25:23.610338
11,32.0,0.5685670474915758,0.042202865287700016,2026-05-18T15:25:23.641589
12,42.0,1.1432497629570495,0.0900785912060627,2026-05-18T15:25:23.680883
13,32.0,0.923572072891247,0.061843064806486894,2026-05-18T15:25:23.701880
14,40.0,0.7064180525764927,0.052102481805499624,2026-05-18T15:25:23.735177
15,34.0,1.2902947371167344,0.09346033474869689,2026-05-18T15:25:23.768576
16,46.0,1.1895982184092881,0.08461828468322195,2026-05-18T15:25:23.803342
17,42.0,0.8026108181015317,0.06461159953702082,2026-05-18T15:25:23.829400
18,28.000000000000004,0.8955745500175495,0.07379329243346168,2026-05-18T15:25:23.851780
19,34.0,0.8649476549693469,0.07706652891934786,2026-05-18T15:25:23.903029
20,52.0,1.3789064754432483,0.10461621109104877,2026-05-18T15:25:23.951766
21,36.0,0.7889547502877021,0.06182758577289947,2026-05-18T15:25:24.014536
22,34.0,0.855774735805698,0.05899327107093046,2026-05-18T15:25:24.048645
23,32.0,1.2035147175609255,0.0855213924457547,2026-05-18T15:25:24.085136
24,50.0,1.1382147778017757,0.07647771014940584,2026-05-18T15:25:24.121533
25,46.0,0.7110018567753265,0.04328374786927351,2026-05-18T15:25:24.151780
26,48.0,0.9668440641434011,0.07981603554210415,2026-05-18T15:25:24.185087
27,38.0,0.8802414356907271,0.06330052451917338,2026-05-18T15:25:24.217558
28,26.0,0.8160125580524322,0.0647792974977675,2026-05-18T15:25:24.235189
29,26.0,0.8628466768234263,0.06996719106202551,2026-05-18T15:25:24.268396
30,30.0,0.8337317636608901,0.06522656440159227,2026-05-18T15:25:24.301846
31,48.0,1.3608176519455548,0.10534705496367573,2026-05-18T15:25:24.339594
32,46.0,0.7723772276200086,0.03652275233463087,2026-05-18T15:25:24.368513
33,30.0,0.6518108466838141,0.05122472941684579,2026-05-18T15:25:24.401803
34,30.0,0.9530917993450144,0.07326756046597342,2026-05-18T15:25:24.431521
35,18.0,0.9744460168732093,0.07381084574540371,2026-05-18T15:25:24.454602
36,44.0,0.9263898865343184,0.0766421588091113,2026-05-18T15:25:24.485180
37,50.0,1.0158865227021976,0.06893930610137043,2026-05-18T15:25:24.518359
38,34.0,1.4444710852419098,0.12261822954101934,2026-05-18T15:25:24.553924
39,36.0,1.0477314017369337,0.07948141459533387,2026-05-18T15:25:24.584333
40,34.0,1.0615236255028018,0.08143445631353302,2026-05-18T15:25:24.652481
41,36.0,0.7028002533007381,0.047090976215171665,2026-05-18T15:25:24.685584
42,34.0,0.591049442213848,0.04320104363606992,2026-05-18T15:25:24.717128
43,32.0,0.5710382025683801,0.041425455056284,2026-05-18T15:25:24.768081
44,28.000000000000004,0.9802079287330069,0.07637515655949065,2026-05-18T15:25:24.804342
45,42.0,1.00374008394339,0.07430399936138729,2026-05-18T15:25:24.851227
46,44.0,1.546407299340857,0.13413213204271138,2026-05-18T15:25:24.886068
47,26.0,0.7421934915749824,0.04843683782731897,2026-05-18T15:25:24.918061
48,42.0,1.2163725328913682,0.07686677861383784,2026-05-18T15:25:24.938751
49,48.0,1.1182254797115612,0.07894222094008364,2026-05-18T15:25:24.980445
50,38.0,0.8400966629145077,0.058332061170878774,2026-05-18T15:25:25.001099
51,30.0,0.8019451248277173,0.06284239377676192,2026-05-18T15:25:25.042075
52,34.0,1.0573153477009556,0.08212573390723903,2026-05-18T15:25:25.068163
53,46.0,1.7759387258547843,0.15098793299954488,2026-05-18T15:25:25.103946
54,30.0,0.642312436229786,0.040942193052212444,2026-05-18T15:25:25.135542
55,34.0,0.7413777304236734,0.0535402769717216,2026-05-18T15:25:25.166670
56,46.0,0.9240011737432874,0.06969747112722628,2026-05-18T15:25:25.200411
57,48.0,1.114350801595207,0.08208802402830621,2026-05-18T15:25:25.231661
58,36.0,0.7442757700998321,0.042006296505824395,2026-05-18T15:25:25.278536
59,40.0,0.9771242810793401,0.06453491236608423,2026-05-18T15:25:25.312447
60,28.000000000000004,0.9249279373269598,0.07184710739352511,2026-05-18T15:25:25.335079
61,42.0,0.853041162605145,0.06730692890972349,2026-05-18T15:25:25.386255
62,32.0,0.7458208271903036,0.051425702031949155,2026-05-18T15:25:25.422257
63,38.0,0.6795126517530778,0.04402147647329297,2026-05-18T15:25:25.454963
64,48.0,0.5896122771143688,0.044263387728270445,2026-05-18T15:25:25.486213
65,24.0,1.1385341230736474,0.09624700073738729,2026-05-18T15:25:25.537566
66,42.0,0.9124618842007131,0.0721865404741726,2026-05-18T15:25:25.563215
67,40.0,0.7225670899333088,0.053951972406278685,2026-05-18T15:25:25.602042
68,22.0,1.0769175298873406,0.08429250730499126,2026-05-18T15:25:25.639467
69,40.0,1.2182906299950433,0.10450601369470489,2026-05-18T15:25:25.668440
70,38.0,0.7555419622497276,0.060782329657862615,2026-05-18T15:25:25.703610
71,32.0,1.1690258347864377,0.08735878951838057,2026-05-18T15:25:25.734828
72,22.0,0.8990736371956259,0.06835795623983024,2026-05-18T15:25:25.751832
73,26.0,0.8198656888616204,0.061018803724796865,2026-05-18T15:25:25.785093
74,34.0,0.8517124102447081,0.07015951556635155,2026-05-18T15:25:25.828655
75,34.0,0.8368654458238454,0.06298096761682893,2026-05-18T15:25:25.851998
76,40.0,1.0341384492109262,0.0898576177328955,2026-05-18T15:25:25.885122
77,30.0,0.6857569223002511,0.05281587411024932,2026-05-18T15:25:25.922476
78,36.0,1.2571635344299108,0.08826187652818933,2026-05-18T15:25:25.954530
79,28.000000000000004,1.4072429006244895,0.12124727496616342,2026-05-18T15:25:25.985042
80,42.0,1.1978425995774509,0.07164152589267027,2026-05-18T15:25:26.001715
81,32.0,0.7215254686653523,0.04920081957892763,2026-05-18T15:25:26.051879
82,36.0,0.6794300891737989,0.0490163117264285,2026-05-18T15:25:26.119396
83,36.0,0.6787201149100455,0.05212657839939668,2026-05-18T15:25:26.178875
84,40.0,0.7695015619811687,0.055905857557828426,2026-05-18T15:25:26.235031
85,36.0,0.7650684156662364,0.061927883134987934,2026-05-18T15:25:26.273940
86,38.0,0.6878165523483146,0.050210035121946765,2026-05-18T15:25:26.306622
87,42.0,1.46445027443816,0.12964173012640665,2026-05-18T15:25:26.336550
88,30.0,1.0539935281292652,0.08055849666336978,2026-05-18T15:25:26.369498
89,36.0,0.7380542207482941,0.05323005476477847,2026-05-18T15:25:26.400490
90,44.0,0.8684803469962312,0.05951374731853758,2026-05-18T15:25:26.422597
91,34.0,0.5745212493154945,0.03561871502375499,2026-05-18T15:25:26.461914
92,26.0,1.3850182157590891,0.12134570722133566,2026-05-18T15:25:26.485254
93,32.0,0.8907804298608254,0.06851515223415153,2026-05-18T15:25:26.518496
94,40.0,0.6473591652665186,0.04396000016631018,2026-05-18T15:25:26.551678
95,36.0,1.5206819931151414,0.1350999418722244,2026-05-18T15:25:26.585831
96,56.00000000000001,1.036951980398717,0.0772188698784242,2026-05-18T15:25:26.611904
97,36.0,0.7977535246891194,0.06928685027599318,2026-05-18T15:25:26.648207
98,28.000000000000004,0.8178703142543494,0.059058428234486024,2026-05-18T15:25:26.668139
