episode,success_rate,avg_delay,avg_energy,timestamp
0,46.0,1.3534479915873345,0.10442235393133723,2026-05-18T15:26:32.514779
1,32.0,0.7539883883759707,0.049368326869960205,2026-05-18T15:26:32.564640
2,48.0,0.6546770233743344,0.04429829940925613,2026-05-18T15:26:32.620035
3,32.0,0.7353390011887369,0.05043935717633742,2026-05-18T15:26:32.669652
4,34.0,0.9534541485272807,0.08487875090338327,2026-05-18T15:26:32.702423
5,38.0,0.7135958153713244,0.044383360005605166,2026-05-18T15:26:32.718329
6,42.0,0.6070630670007581,0.04075269489049228,2026-05-18T15:26:32.752700
7,40.0,1.4263460934169705,0.1041797764713172,2026-05-18T15:26:32.794475
8,28.000000000000004,1.0215019946927875,0.07588872336111316,2026-05-18T15:26:32.814118
9,38.0,0.7720925803347376,0.0524701842120328,2026-05-18T15:26:32.860275
10,42.0,0.9132985178361781,0.0584778108446173,2026-05-18T15:26:32.876925
11,24.0,0.5750555241399443,0.03749631741129564,2026-05-18T15:26:32.908173
12,30.0,1.3089680724186255,0.10008117998421616,2026-05-18T15:26:32.952581
13,38.0,0.9755928136466753,0.07754052736272313,2026-05-18T15:26:32.970650
14,34.0,0.6859715137615876,0.04971503001034616,2026-05-18T15:26:33.013363
15,32.0,1.4269341119850616,0.10517043168726709,2026-05-18T15:26:33.044421
16,46.0,1.1713927720513588,0.09154543728397602,2026-05-18T15:26:33.079952
17,30.0,0.8337231054620716,0.06708087778421978,2026-05-18T15:26:33.112341
18,26.0,0.8469838688182308,0.0669803716184063,2026-05-18T15:26:33.142027
19,34.0,0.7864033345938501,0.0562936403480426,2026-05-18T15:26:33.161685
20,38.0,1.3673831398385752,0.10896297433384527,2026-05-18T15:26:33.212140
21,38.0,0.786665534692689,0.05695898683411645,2026-05-18T15:26:33.286944
22,32.0,0.8539815067347095,0.06482074073009064,2026-05-18T15:26:33.329011
23,28.000000000000004,1.1879186369090187,0.08965380288177467,2026-05-18T15:26:33.387210
24,48.0,1.12700264543679,0.08109985441414212,2026-05-18T15:26:33.407327
25,56.00000000000001,0.7094230251359949,0.047506096512392855,2026-05-18T15:26:33.454213
26,38.0,0.7434458235696892,0.05451512641129898,2026-05-18T15:26:33.469838
27,32.0,0.8372372357567882,0.06445184367982222,2026-05-18T15:26:33.515527
28,36.0,0.7364732060499098,0.04497259385636752,2026-05-18T15:26:33.546578
29,32.0,0.8588047408834786,0.06812501469036769,2026-05-18T15:26:33.567259
30,38.0,0.7315084999822377,0.05268702732594946,2026-05-18T15:26:33.604124
31,48.0,1.3886241990486896,0.1050208954772621,2026-05-18T15:26:33.636952
32,52.0,0.898715164022328,0.07390169311821902,2026-05-18T15:26:33.669126
33,34.0,0.7020354961798952,0.05324349488897687,2026-05-18T15:26:33.685304
34,30.0,0.9558919356630164,0.07404427916325616,2026-05-18T15:26:33.718793
35,18.0,1.200327948099993,0.09942303651796537,2026-05-18T15:26:33.762642
36,42.0,0.8806479347909735,0.06960857320982548,2026-05-18T15:26:33.785358
37,38.0,0.9875074116165531,0.07804728798408551,2026-05-18T15:26:33.818549
38,46.0,1.3445050651267496,0.12272434246143658,2026-05-18T15:26:33.851989
39,44.0,0.979508064612761,0.0632009723501705,2026-05-18T15:26:33.885322
40,32.0,1.039098952504929,0.07790393957890344,2026-05-18T15:26:33.918579
41,38.0,0.7741670491317437,0.06123024559900786,2026-05-18T15:26:33.985339
42,38.0,0.5396353782793791,0.03948327895513671,2026-05-18T15:26:34.035289
43,34.0,0.5665467491076088,0.035319885068312455,2026-05-18T15:26:34.083984
44,44.0,0.8757276669710552,0.06089201232924336,2026-05-18T15:26:34.117659
45,48.0,1.001248354647884,0.07256415725700913,2026-05-18T15:26:34.135342
46,42.0,1.339911729098215,0.09017563763458128,2026-05-18T15:26:34.168616
47,24.0,0.7798614788348175,0.05321881500296395,2026-05-18T15:26:34.202083
48,40.0,1.206290182450555,0.08498751603348215,2026-05-18T15:26:34.235157
49,48.0,1.1401683298977678,0.09620503012758892,2026-05-18T15:26:34.276644
50,32.0,0.8898954318626394,0.0693258988870349,2026-05-18T15:26:34.307767
51,22.0,0.8828428121247982,0.06487199334808166,2026-05-18T15:26:34.336685
52,30.0,0.9250919700914221,0.062196292949352416,2026-05-18T15:26:34.368718
53,48.0,1.7619658595306413,0.12678525360864712,2026-05-18T15:26:34.401045
54,36.0,0.712903010871223,0.052076762345621405,2026-05-18T15:26:34.418599
55,38.0,0.7834700780446512,0.05721491353287373,2026-05-18T15:26:34.452036
56,48.0,0.9156447826044307,0.07391076429466736,2026-05-18T15:26:34.495252
57,46.0,1.0360638459580558,0.07747607660199067,2026-05-18T15:26:34.518527
58,44.0,0.721023680552327,0.04952432900777248,2026-05-18T15:26:34.552550
59,34.0,0.9841174393702723,0.06651080981892087,2026-05-18T15:26:34.588284
60,36.0,0.9522109972423819,0.07299731400247356,2026-05-18T15:26:34.619140
61,42.0,0.9018780309323572,0.06705550414130748,2026-05-18T15:26:34.657659
62,36.0,0.7472723925414215,0.05000812888732149,2026-05-18T15:26:34.700631
63,26.0,0.7709702573147434,0.059724076367126566,2026-05-18T15:26:34.736960
64,46.0,0.6677946553594151,0.04835392934950578,2026-05-18T15:26:34.777261
65,32.0,1.0322766086950126,0.07408639277395063,2026-05-18T15:26:34.809259
66,24.0,0.9241433391365547,0.0739511790693654,2026-05-18T15:26:34.829318
67,44.0,0.7085936334465945,0.05254046746832678,2026-05-18T15:26:34.860568
68,40.0,0.9895054053622719,0.0757367707641821,2026-05-18T15:26:34.903920
69,46.0,1.135781374337339,0.0821433829675701,2026-05-18T15:26:34.936920
70,46.0,0.7003662980835413,0.05083534630294155,2026-05-18T15:26:34.954580
71,26.0,1.358846668720875,0.11597120625477662,2026-05-18T15:26:35.001455
72,16.0,0.889079099576916,0.06673215017096766,2026-05-18T15:26:35.033752
73,44.0,0.7470101351051386,0.05947353277426977,2026-05-18T15:26:35.065710
74,30.0,0.8139874184682304,0.05658723025323211,2026-05-18T15:26:35.085008
75,30.0,0.8887057157873883,0.06687974352519195,2026-05-18T15:26:35.128500
76,30.0,1.1274971178700026,0.09356248273286136,2026-05-18T15:26:35.157193
77,30.0,0.6689100363154046,0.045469677091219865,2026-05-18T15:26:35.188444
78,36.0,1.2607786243415868,0.08719840329933362,2026-05-18T15:26:35.220845
79,36.0,1.3623047169495677,0.10413831876833501,2026-05-18T15:26:35.254826
80,44.0,1.3432041529644243,0.09750192619616009,2026-05-18T15:26:35.284907
81,32.0,0.7212460642761421,0.040586702446019786,2026-05-18T15:26:35.314512
82,36.0,0.6740306376046901,0.047046705454919104,2026-05-18T15:26:35.354034
83,32.0,0.7492641602516885,0.05392759788611455,2026-05-18T15:26:35.376178
84,56.00000000000001,0.7553279169357647,0.05678882384494772,2026-05-18T15:26:35.407427
85,34.0,0.7534283320042854,0.061244521262250606,2026-05-18T15:26:35.438677
86,30.0,0.6484201567324827,0.04389375877506954,2026-05-18T15:26:35.486397
87,40.0,1.5865523016224743,0.13826517465392227,2026-05-18T15:26:35.517648
88,38.0,0.9372737371019408,0.06769831343772358,2026-05-18T15:26:35.548898
89,36.0,0.7628168956936895,0.05548848433211274,2026-05-18T15:26:35.590785
90,40.0,0.8417632624805713,0.04951533342671018,2026-05-18T15:26:35.621760
91,38.0,0.5451005155560036,0.03596095855825132,2026-05-18T15:26:35.652118
92,42.0,1.1696453696864106,0.08584027016454195,2026-05-18T15:26:35.683016
93,38.0,0.9361712131019124,0.07285590897888326,2026-05-18T15:26:35.713889
94,44.0,0.6450295506787173,0.04734143528818428,2026-05-18T15:26:35.735189
95,32.0,1.4805829870697105,0.11689646437153874,2026-05-18T15:26:35.774986
96,44.0,1.2272047676581572,0.09069632775938252,2026-05-18T15:26:35.807045
97,34.0,0.8436685501486629,0.06452811652298272,2026-05-18T15:26:35.835214
98,28.000000000000004,0.8775922805006714,0.0684163486020074,2026-05-18T15:26:35.868540
99,28.000000000000004,0.8454734952379123,0.07274874462857513,2026-05-18T15:26:35.900334
100,50.0,1.4184290457099953,0.11367077005001835,2026-05-18T15:26:35.936216
101,44.0,0.7652356879219486,0.05590088875823487,2026-05-18T15:26:35.967603
102,42.0,0.8508470505621412,0.06565398907711323,2026-05-18T15:26:36.007305
103,46.0,1.0157442252273123,0.07871133600461057,2026-05-18T15:26:36.035316
104,36.0,1.0889519745691065,0.08100878673828289,2026-05-18T15:26:36.068683
105,48.0,0.7092006074014091,0.05097702444738717,2026-05-18T15:26:36.115898
106,46.0,0.8336950239500628,0.0661529992531681,2026-05-18T15:26:36.153174
107,44.0,0.7552863179283348,0.05561492406898398,2026-05-18T15:26:36.202099
108,30.0,0.7116231792239625,0.04967750192921704,2026-05-18T15:26:36.234272
109,30.0,0.8982723593377488,0.07593112263895194,2026-05-18T15:26:36.265278
110,34.0,0.7747834524908636,0.05923549975885409,2026-05-18T15:26:36.285181
111,40.0,1.4483107445205337,0.11616179213718338,2026-05-18T15:26:36.327949
112,46.0,0.7973696314190017,0.06353607627311489,2026-05-18T15:26:36.359950
113,30.0,0.6660551382181698,0.04930302866889993,2026-05-18T15:26:36.385223
114,30.0,0.9764808519113302,0.07197492316873934,2026-05-18T15:26:36.418642
115,32.0,1.0047988657790572,0.0702181203569096,2026-05-18T15:26:36.451928
116,50.0,0.8183584920888183,0.0654503890794916,2026-05-18T15:26:36.484181
117,44.0,1.0443795630739972,0.08984752077057148,2026-05-18T15:26:36.501888
118,36.0,1.4053651548722885,0.1219693295037885,2026-05-18T15:26:36.546503
119,38.0,0.999487156430848,0.07129928200186511,2026-05-18T15:26:36.578595
120,30.0,1.0012536260107197,0.06783047248225577,2026-05-18T15:26:36.610096
121,40.0,0.6732607941164654,0.045612155116429645,2026-05-18T15:26:36.641284
122,42.0,0.5431317820809847,0.03969890091847712,2026-05-18T15:26:36.668809
123,36.0,0.5704049524930093,0.04516333785596873,2026-05-18T15:26:36.734510
124,38.0,0.9258932277240335,0.0696878501016926,2026-05-18T15:26:36.796424
125,50.0,0.877567158579975,0.05797087976894444,2026-05-18T15:26:36.847547
126,52.0,1.3409843255099148,0.09977567759068323,2026-05-18T15:26:36.887596
127,26.0,0.8375394349562658,0.06191313156919752,2026-05-18T15:26:36.914001
128,34.0,1.4517034525864099,0.11664819275117433,2026-05-18T15:26:36.945257
129,50.0,1.1868913773945895,0.09285411257020516,2026-05-18T15:26:36.976506
130,40.0,0.829180566241715,0.06700679748799983,2026-05-18T15:26:37.002212
131,22.0,0.9042007011323157,0.07429932953738573,2026-05-18T15:26:37.042454
132,24.0,1.0114771119325996,0.07416000692169984,2026-05-18T15:26:37.068298
133,50.0,1.5890881584226972,0.12190058975950217,2026-05-18T15:26:37.102994
