episode,success_rate,avg_delay,avg_energy,timestamp
0,48.0,1.3833764965523017,0.0948227096487844,2026-05-18T15:15:19.456935
1,26.0,0.7597622134489196,0.053843808911449,2026-05-18T15:15:19.489935
2,36.0,0.7182438190804653,0.05022807908313002,2026-05-18T15:15:19.534229
3,34.0,0.7028729631452731,0.052354553518469515,2026-05-18T15:15:19.574174
4,44.0,0.876993351941708,0.065245646863152,2026-05-18T15:15:19.614054
5,36.0,0.8020941713712834,0.0661826081141884,2026-05-18T15:15:19.649788
6,32.0,0.6269999731462544,0.03934437562621654,2026-05-18T15:15:19.668476
7,38.0,1.4520734197184748,0.10806268960932272,2026-05-18T15:15:19.701242
8,34.0,0.9589452106576798,0.06358138317662075,2026-05-18T15:15:19.734144
9,42.0,0.837972615000079,0.06941495501524306,2026-05-18T15:15:19.767740
10,38.0,1.0291869950377701,0.06873346697030032,2026-05-18T15:15:19.804959
11,26.0,0.5823139276314488,0.04174916768363241,2026-05-18T15:15:19.836115
12,30.0,1.2164642162200576,0.09969492038719252,2026-05-18T15:15:19.866116
13,38.0,1.0595946449139833,0.09084584869317927,2026-05-18T15:15:19.892260
14,30.0,0.6843488514101109,0.04503523774180036,2026-05-18T15:15:19.927636
15,20.0,1.4895024967324195,0.11216567025202123,2026-05-18T15:15:19.951141
16,54.0,1.100567392043455,0.07223035251680134,2026-05-18T15:15:19.985748
17,26.0,0.8279369929235881,0.0660360870942337,2026-05-18T15:15:20.019630
18,20.0,0.7705867210467556,0.04823597425209873,2026-05-18T15:15:20.050841
19,34.0,0.8032392097751903,0.05972273322130684,2026-05-18T15:15:20.069640
20,44.0,1.429764959768026,0.11582798468478284,2026-05-18T15:15:20.467917
21,46.0,0.7787009693659612,0.06379806671207086,2026-05-18T15:15:20.524684
22,42.0,0.7875131436630501,0.05476847673309179,2026-05-18T15:15:20.567220
23,38.0,1.2452753856609315,0.09636004090661453,2026-05-18T15:15:20.607977
24,38.0,1.0438646385259882,0.07764019274165597,2026-05-18T15:15:20.650124
25,52.0,0.6142379977405323,0.03327162182483557,2026-05-18T15:15:20.687316
26,54.0,0.8202716560974406,0.05813680200685499,2026-05-18T15:15:20.717737
27,34.0,0.8568701615436588,0.06591904477636465,2026-05-18T15:15:20.751111
28,28.000000000000004,0.7698393784986404,0.05761957438565036,2026-05-18T15:15:20.784405
29,38.0,0.8624535898121124,0.06672477747574254,2026-05-18T15:15:20.800759
30,24.0,0.8143935404307144,0.060984213307314176,2026-05-18T15:15:20.843180
31,44.0,1.5225766453909513,0.13257467647002294,2026-05-18T15:15:20.875278
32,50.0,0.8183394259418942,0.06851951711960413,2026-05-18T15:15:20.906352
33,28.000000000000004,0.6740456375280303,0.04442268267817402,2026-05-18T15:15:20.934085
34,32.0,1.0150583290949546,0.08482146813047976,2026-05-18T15:15:20.966355
35,30.0,1.0097707147170292,0.07585918629808684,2026-05-18T15:15:20.984034
36,42.0,0.8090871995534443,0.06213846394961544,2026-05-18T15:15:21.025477
37,42.0,1.1828105436670857,0.09157198126467854,2026-05-18T15:15:21.056038
38,30.0,1.4614042642855989,0.11753192660659677,2026-05-18T15:15:21.084093
39,44.0,0.8783693297740937,0.07200934171363457,2026-05-18T15:15:21.116365
40,42.0,1.140481705769467,0.0928605047111326,2026-05-18T15:15:21.451198
41,40.0,0.717646233307897,0.0548914628139359,2026-05-18T15:15:21.498085
42,44.0,0.5157161289625749,0.0349809966448206,2026-05-18T15:15:21.543366
43,36.0,0.5158938266282072,0.0340683485354075,2026-05-18T15:15:21.581189
44,44.0,0.8953656890438839,0.07275256968085961,2026-05-18T15:15:21.619189
45,32.0,1.2130455868464904,0.10530002674454661,2026-05-18T15:15:21.659041
46,48.0,1.4512774132678348,0.1071951080638819,2026-05-18T15:15:21.694039
47,28.000000000000004,0.8232052886691613,0.07060376065602815,2026-05-18T15:15:21.727037
48,40.0,1.3034644921073815,0.10770703950676236,2026-05-18T15:15:21.759405
49,44.0,1.0128542779686385,0.08242485555507338,2026-05-18T15:15:21.791325
50,48.0,0.8119582430495913,0.06500228482956887,2026-05-18T15:15:21.823673
51,34.0,0.8317332150618442,0.05941676555798661,2026-05-18T15:15:21.854045
52,42.0,0.8952001694288715,0.05148178525470683,2026-05-18T15:15:21.886045
53,57.99999999999999,1.6619993626242464,0.15312121166990833,2026-05-18T15:15:21.916710
54,34.0,0.60941547710855,0.03939915752394072,2026-05-18T15:15:21.947313
55,46.0,0.6463888681160473,0.046292613137383656,2026-05-18T15:15:21.978647
56,52.0,0.7795477351372461,0.05252720813740108,2026-05-18T15:15:22.010028
57,42.0,0.9565653659540442,0.07769738512166473,2026-05-18T15:15:22.041322
58,44.0,0.7179864903553509,0.054726518822864785,2026-05-18T15:15:22.072661
59,34.0,0.8945290287883709,0.07195102404275779,2026-05-18T15:15:22.103998
60,40.0,0.8299998748383878,0.07021679370204122,2026-05-18T15:15:22.136316
61,34.0,0.9033827223074369,0.07006380415716293,2026-05-18T15:15:22.502781
62,40.0,0.711534156017194,0.050607887357533084,2026-05-18T15:15:22.536225
63,44.0,0.6795549558204057,0.05033734871457139,2026-05-18T15:15:22.581000
64,42.0,0.6402849938887141,0.04852106358486237,2026-05-18T15:15:22.634371
65,36.0,0.9254414148270942,0.06671840594252076,2026-05-18T15:15:22.671973
66,38.0,0.8834199734323827,0.07234760404500096,2026-05-18T15:15:22.707974
67,44.0,0.7037072137920032,0.05257942023228639,2026-05-18T15:15:22.742392
68,26.0,1.0412868857280229,0.08538202795365446,2026-05-18T15:15:22.774713
69,42.0,1.1916625448546327,0.09147018601083774,2026-05-18T15:15:22.805371
70,44.0,0.7097216958601719,0.054125408887112814,2026-05-18T15:15:22.835682
71,40.0,1.1867629624635723,0.08537513078635241,2026-05-18T15:15:22.865683
72,26.0,0.8040151888180647,0.06016117036463062,2026-05-18T15:15:22.884912
73,36.0,0.750082735109152,0.060341822742968176,2026-05-18T15:15:22.926484
74,40.0,0.7323189088090419,0.05660283745411002,2026-05-18T15:15:22.957484
75,42.0,0.8480547241777121,0.06101161244198059,2026-05-18T15:15:22.987391
76,42.0,0.9502795113480115,0.07531075178537888,2026-05-18T15:15:23.017719
77,32.0,0.714239545615126,0.04625357809745427,2026-05-18T15:15:23.047724
78,34.0,1.3833256061120478,0.12425771695795308,2026-05-18T15:15:23.078712
79,44.0,1.2362232284797647,0.09748818929355015,2026-05-18T15:15:23.107576
80,48.0,1.228436593604804,0.0877742150297102,2026-05-18T15:15:23.138386
81,36.0,0.7547827623154726,0.05752591075374958,2026-05-18T15:15:23.454139
82,50.0,0.6226468863194297,0.047637718290358545,2026-05-18T15:15:23.486025
83,38.0,0.734258398757294,0.05861617989532017,2026-05-18T15:15:23.534302
84,48.0,0.7685069736753535,0.05762531941000671,2026-05-18T15:15:23.575217
85,42.0,0.6924800173576968,0.0524461203084801,2026-05-18T15:15:23.602247
86,30.0,0.6000750515636835,0.04258317142233366,2026-05-18T15:15:23.651754
87,52.0,1.195852796883892,0.09008582405895073,2026-05-18T15:15:23.685002
88,36.0,0.8828373994726348,0.05905119042171424,2026-05-18T15:15:23.718434
89,48.0,0.7360139023943222,0.06484306888524624,2026-05-18T15:15:23.757014
90,50.0,0.9070264436762828,0.07269361916360294,2026-05-18T15:15:23.785281
91,42.0,0.5335444710114813,0.03602712105234458,2026-05-18T15:15:23.818826
92,30.0,1.1359246295795082,0.08329055128449704,2026-05-18T15:15:23.853433
93,34.0,0.9770080235328762,0.07629463732723474,2026-05-18T15:15:23.885739
94,42.0,0.6238414095472627,0.04811692634446116,2026-05-18T15:15:23.916786
95,40.0,1.310655262421133,0.10663619267786366,2026-05-18T15:15:23.947861
96,57.99999999999999,0.9709526641348725,0.07664164487207344,2026-05-18T15:15:23.969893
97,34.0,0.7460517037746176,0.06977360752374132,2026-05-18T15:15:24.002497
98,28.000000000000004,0.8154725459459524,0.06556006116057515,2026-05-18T15:15:24.035178
99,44.0,0.7381445751145392,0.06163883905605951,2026-05-18T15:15:24.075021
100,52.0,1.4904578052073705,0.1231651305965279,2026-05-18T15:15:24.105329
101,44.0,0.7412191658696484,0.05794057103637927,2026-05-18T15:15:24.135134
102,38.0,0.8108574800882107,0.06098038500872751,2026-05-18T15:15:24.485901
103,38.0,1.045499904047385,0.07555885491205165,2026-05-18T15:15:24.542047
104,62.0,1.0219031423694258,0.08804437666534903,2026-05-18T15:15:24.582688
